,X30,X90,X180,X360,X720,X1080,X1800,X2520,X3600
8.01.2021,14.974987,15.025838,15.061498,15.00074,14.566423,14.049767,13.290274,12.935435,12.909351
11.01.2021,16.018686,15.857208,15.625928,15.205871,14.522374,14.001447,13.330979,13.036818,13.019913
12.01.2021,15.886886,15.749622,15.546282,15.164346,14.517426,14.008003,13.342762,13.044444,13.016469
13.01.2021,16.090748,15.898698,15.6191,15.141817,14.458052,13.981644,13.39283,13.12967,13.094623
14.01.2021,16.02439,15.86482,15.630586,15.210493,14.547189,14.054605,13.416588,13.122267,13.068301
15.01.2021,15.887136,15.766914,15.584727,15.237691,14.636401,14.151774,13.505506,13.202743,13.144367
18.01.2021,15.765804,15.66035,15.504684,15.207189,14.681812,14.25532,13.678096,13.394026,13.301926
19.01.2021,15.751984,15.646278,15.486368,15.17555,14.622027,14.172579,13.580634,13.316453,13.297227
20.01.2021,15.584274,15.512874,15.385123,15.136174,14.617692,14.16722,13.576132,13.326553,13.35409
21.01.2021,15.471009,15.406162,15.290723,15.055398,14.549113,14.106481,13.507936,13.239889,13.226673
22.01.2021,14.540255,14.651814,14.772293,14.83348,14.540849,14.107699,13.450723,13.148802,13.148768
25.01.2021,14.858756,14.929242,14.988294,14.962696,14.564151,14.073134,13.362587,13.054389,13.088546
26.01.2021,15.192354,15.171965,15.119491,14.950648,14.483244,14.025089,13.391395,13.110976,13.11296
27.01.2021,15.194752,15.204507,15.188253,15.05752,14.576772,14.065341,13.344137,13.009892,12.980041
28.01.2021,15.183178,15.181658,15.149523,14.994047,14.480583,13.953136,13.190878,12.811746,12.706144
29.01.2021,15.501789,15.445705,15.346894,15.095083,14.503234,13.950855,13.177421,12.797252,12.693273
1.02.2021,14.992039,15.038736,15.061594,14.976261,14.49746,13.951739,13.150289,12.757654,12.664799
2.02.2021,15.223804,15.21764,15.180402,15.022098,14.525529,14.017876,13.286945,12.922181,12.813924
3.02.2021,15.245327,15.252583,15.230066,15.086793,14.583954,14.055082,13.30386,12.941117,12.867426
4.02.2021,15.313818,15.310615,15.273923,15.107411,14.57031,14.025681,13.248069,12.872714,12.792785
5.02.2021,14.846479,14.939596,15.021501,15.009036,14.56973,14.014981,13.176498,12.752234,12.630791
8.02.2021,14.613224,14.751378,14.883575,14.948713,14.588369,14.070481,13.275358,12.87886,12.781073
9.02.2021,14.466735,14.625972,14.786489,14.889066,14.551747,14.034586,13.237637,12.845413,12.767759
10.02.2021,14.328817,14.527144,14.738691,14.897534,14.568285,14.014221,13.164654,12.756575,12.708528
11.02.2021,14.221725,14.423942,14.643031,14.821641,14.537198,14.029196,13.222936,12.814202,12.711845
12.02.2021,13.659826,13.987932,14.362688,14.748388,14.593608,14.081769,13.219461,12.773976,12.661672
15.02.2021,14.127282,14.368751,14.622544,14.848047,14.590766,14.075128,13.247274,12.828224,12.72258
16.02.2021,13.849837,14.170896,14.527687,14.898418,14.756893,14.267545,13.428983,12.968896,12.78293
17.02.2021,14.091829,14.371858,14.686045,14.986476,14.773408,14.25154,13.39939,12.951876,12.811876
18.02.2021,13.768865,14.111836,14.502119,14.896713,14.720954,14.180975,13.287824,12.841761,12.762117
19.02.2021,13.574892,13.962186,14.395127,14.857335,14.728447,14.197215,13.301771,12.853947,12.778984
22.02.2021,14.222595,14.483669,14.757223,14.997466,14.714577,14.162485,13.29004,12.865651,12.797395
23.02.2021,14.319245,14.533459,14.757878,14.938813,14.636239,14.108789,13.283631,12.875667,12.791665
24.02.2021,14.502018,14.680036,14.867816,15.001009,14.683561,14.172045,13.380973,12.977753,12.863769
25.02.2021,14.628635,14.766458,14.910244,15.00554,14.730769,14.305599,13.622618,13.238424,13.040277
26.02.2021,14.896912,15.063775,15.238222,15.355857,15.041032,14.543072,13.754123,13.327929,13.143629
1.03.2021,16.032224,15.974392,15.868605,15.609891,14.995655,14.425413,13.606045,13.165703,12.939856
2.03.2021,14.597575,14.775872,14.969983,15.132543,14.916279,14.49798,13.79168,13.351994,13.03989
3.03.2021,14.985742,15.095763,15.211087,15.271649,14.987646,14.566627,13.868877,13.424033,13.076596
4.03.2021,14.917947,15.118058,15.345539,15.535829,15.313976,14.868518,14.091913,13.592924,13.209769
5.03.2021,16.943701,16.974202,16.966841,16.804099,16.147296,15.441415,14.370718,13.757211,13.380876
8.03.2021,14.705431,15.188573,15.751743,16.368172,16.362732,15.838779,14.818815,14.130724,13.561469
9.03.2021,14.985946,15.354929,15.78191,16.238408,16.186542,15.7241,14.808957,14.124153,13.432639
10.03.2021,15.511064,15.757203,16.043589,16.316044,16.136261,15.662807,14.767869,14.096688,13.398683
11.03.2021,15.542679,15.821132,16.142457,16.429232,16.196698,15.654014,14.662394,13.970314,13.335884
12.03.2021,15.873386,16.141152,16.42345,16.678512,16.426935,15.885093,14.893702,14.185025,13.499939
15.03.2021,15.211927,15.600063,16.052035,16.546204,16.542506,16.113466,15.211422,14.497682,13.707308
16.03.2021,16.449278,16.514755,16.572436,16.566142,16.259682,15.841683,15.056424,14.385317,13.531889
17.03.2021,16.869231,16.841564,16.784215,16.6305,16.229956,15.816946,15.09199,14.494503,13.750783
18.03.2021,16.287338,16.396659,16.506745,16.544823,16.198447,15.704141,14.78695,14.049137,13.182079
19.03.2021,16.327883,16.405843,16.475146,16.486198,16.196683,15.786604,14.987094,14.283881,13.364938
22.03.2021,20.173922,19.944912,19.686783,19.429006,19.496785,19.736608,19.963629,19.77505,18.980298
23.03.2021,20.502115,20.289434,20.023443,19.710394,19.58512,19.639263,19.651262,19.44297,18.845969
24.03.2021,19.797598,19.858305,19.90841,19.877065,19.51224,19.069084,18.352788,17.885113,17.48507
25.03.2021,19.941226,19.888749,19.802974,19.631395,19.275271,18.958304,18.460835,18.117554,17.779277
26.03.2021,20.179488,20.052179,19.89317,19.649243,19.352513,19.157458,18.86303,18.632058,18.344885
29.03.2021,19.830257,19.769229,19.690905,19.577028,19.449128,19.36927,19.237847,19.115545,18.934437
30.03.2021,18.651502,18.755671,18.889758,19.08462,19.291846,19.387707,19.435992,19.368974,19.150968
31.03.2021,19.997059,19.836578,19.637386,19.369843,19.151109,19.085556,19.057775,19.07493,19.129322
1.04.2021,20.479649,20.368784,20.193437,19.84476,19.188546,18.672778,18.064683,17.916122,18.205799
2.04.2021,20.035037,19.782079,19.448887,18.98681,18.525021,18.309365,18.12291,18.106263,18.241584
5.04.2021,18.616858,18.630245,18.640945,18.635047,18.564722,18.487178,18.390216,18.369995,18.429689
6.04.2021,20.605272,20.251278,19.810632,19.212382,18.692026,18.495767,18.335953,18.283545,18.28128
7.04.2021,20.534261,20.20375,19.790947,19.22576,18.717782,18.510513,18.318812,18.236898,18.196289
8.04.2021,20.431207,20.147497,19.779732,19.274469,18.812199,18.617809,18.419323,18.315447,18.230054
9.04.2021,21.597607,21.048638,20.34926,19.451914,18.753455,18.546539,18.402128,18.322641,18.204454
12.04.2021,18.651031,18.607551,18.556257,18.495959,18.468734,18.466851,18.424184,18.31925,18.085526
13.04.2021,19.635926,19.409946,19.116623,18.749993,18.524869,18.501921,18.484839,18.392591,18.137185
14.04.2021,18.155484,18.192597,18.246226,18.33429,18.445748,18.483793,18.405118,18.215538,17.841819
15.04.2021,18.627963,18.628759,18.628595,18.623549,18.596149,18.549972,18.416914,18.254621,17.989321
16.04.2021,15.636835,16.127506,16.761957,17.596532,18.2823,18.486038,18.500701,18.294555,17.815698
19.04.2021,15.987211,16.375039,16.872072,17.560517,18.187414,18.420649,18.490424,18.284798,17.723644
20.04.2021,14.739791,15.419726,16.147659,17.232266,18.214753,18.595049,18.797637,18.646573,18.112666
21.04.2021,15.012503,15.658016,16.364806,17.394417,18.299013,18.632869,18.81393,18.708683,18.317314
22.04.2021,16.628171,16.963057,17.355559,17.932343,18.48419,18.714942,18.861708,18.783724,18.46165
26.04.2021,16.104324,16.512053,17.02866,17.756485,18.470079,18.797534,19.057057,19.03658,18.747107
27.04.2021,15.706533,16.171418,16.756995,17.570022,18.331115,18.658242,18.90036,18.875284,18.601013
28.04.2021,15.943555,16.364408,16.894765,17.632398,18.328516,18.631874,18.861142,18.83997,18.584793
29.04.2021,17.119558,17.306545,17.564834,17.92987,18.356193,18.58649,18.789227,18.769136,18.514448
30.04.2021,17.352774,17.499037,17.690332,17.990558,18.3514,18.562271,18.745109,18.717337,18.45599
3.05.2021,18.051567,18.033518,18.02739,18.074239,18.278718,18.473216,18.673863,18.645064,18.336986
4.05.2021,15.9175,16.371519,16.939703,17.716589,18.409826,18.679902,18.814642,18.683257,18.255128
5.05.2021,17.915957,17.965056,18.038719,18.172687,18.393703,18.544832,18.656594,18.570497,18.226429
6.05.2021,17.676202,17.782123,17.923373,18.121787,18.340305,18.442407,18.479233,18.368405,18.052849
7.05.2021,17.661153,17.783674,17.928404,18.122738,18.276895,18.314101,18.270572,18.144404,17.880777
10.05.2021,18.124828,18.151702,18.187772,18.244732,18.315748,18.345886,18.315673,18.195797,17.91864
11.05.2021,18.213885,18.224752,18.244025,18.288731,18.380887,18.443864,18.461016,18.360259,18.077642
12.05.2021,18.31459,18.306379,18.304288,18.329494,18.431454,18.515507,18.553092,18.439291,18.097073
17.05.2021,17.601646,17.746159,17.930304,18.192772,18.465354,18.587619,18.618145,18.465295,18.049519
18.05.2021,17.762966,17.87653,18.022676,18.235493,18.467444,18.573746,18.582934,18.410092,17.962335
20.05.2021,18.060995,18.114992,18.193075,18.321272,18.511771,18.621692,18.651835,18.487129,18.032815
21.05.2021,18.111161,18.163903,18.237391,18.373401,18.59106,18.725693,18.766845,18.569104,18.015089
24.05.2021,18.508994,18.496825,18.49315,18.524988,18.652435,18.747301,18.744739,18.522617,17.943013
25.05.2021,18.382001,18.433542,18.505441,18.627292,18.800791,18.88943,18.853071,18.599944,17.987123
26.05.2021,18.296789,18.405457,18.546336,18.738311,18.908816,18.953124,18.857304,18.606731,18.070382
27.05.2021,18.560565,18.610044,18.67611,18.768695,18.864654,18.889613,18.803918,18.590758,18.136405
28.05.2021,15.940155,16.573496,17.297414,18.266211,19.0208,19.244366,19.244024,18.979961,18.372537
31.05.2021,16.391078,16.931076,17.572942,18.410823,19.034998,19.195172,19.146328,18.886209,18.339974
1.06.2021,16.499343,17.031059,17.660655,18.474383,19.056755,19.1867,19.103802,18.8419,18.320798
2.06.2021,16.666468,17.162171,17.750481,18.516167,19.083712,19.230229,19.190872,18.968,18.495469
3.06.2021,16.877423,17.305147,17.835577,18.542146,19.119858,19.311388,19.347151,19.154632,18.673224
4.06.2021,17.014991,17.43707,17.933683,18.595812,19.138666,19.322593,19.348727,19.145085,18.640865
7.06.2021,16.756486,17.234056,17.805576,18.566575,19.189108,19.399105,19.428485,19.197399,18.622908
8.06.2021,16.997852,17.415305,17.916691,18.590835,19.16131,19.363184,19.381292,19.124298,18.488101
9.06.2021,16.63181,17.138881,17.744348,18.545649,19.185648,19.384629,19.359735,19.050936,18.340656
10.06.2021,15.621806,16.306822,17.146066,18.22609,18.998586,19.174394,19.073017,18.724739,18.026659
11.06.2021,15.255135,16.02784,16.922213,18.060689,18.836004,18.983132,18.812695,18.406452,17.639573
14.06.2021,15.115812,15.805545,16.629114,17.717731,18.588415,18.866306,18.855845,18.465796,17.550127
15.06.2021,14.885566,15.709974,16.704839,17.99373,18.945228,19.193597,19.095675,18.648489,17.700702
16.06.2021,16.105338,16.644727,17.286528,18.128774,18.786237,18.976809,18.896294,18.501326,17.633006
17.06.2021,16.252677,16.747935,17.359267,18.164482,18.803871,18.99073,18.905764,18.493558,17.587879
18.06.2021,16.020392,16.656825,17.391689,18.323501,18.954141,19.055972,18.806664,18.282381,17.280759
21.06.2021,17.24141,17.529063,17.908404,18.423138,18.872792,19.02116,18.921824,18.49748,17.545138
22.06.2021,15.924346,16.47514,17.176718,18.088029,18.77578,18.950371,18.786063,18.265554,17.172036
23.06.2021,16.339104,16.793923,17.362331,18.100152,18.652929,18.77689,18.565467,18.018476,16.896386
24.06.2021,16.358023,16.821612,17.386969,18.108535,18.614115,18.693678,18.428163,17.862065,16.75622
25.06.2021,16.193484,16.709036,17.301899,18.046885,18.532899,18.576015,18.230525,17.591079,16.384646
28.06.2021,17.648466,17.833024,18.050161,18.326521,18.503519,18.474362,18.121325,17.517424,16.364806
29.06.2021,17.364815,17.616922,17.911261,18.278993,18.503963,18.477074,18.119869,17.52013,16.394385
30.06.2021,16.89759,17.251688,17.669512,18.18546,18.525474,18.552357,18.273493,17.757652,16.773463
1.07.2021,16.963056,17.318861,17.757386,18.266321,18.568738,18.561748,18.283418,17.841355,17.052075
2.07.2021,16.870739,17.266481,17.715587,18.261768,18.575111,18.568579,18.285535,17.840788,17.049772
5.07.2021,17.41385,17.678611,17.994142,18.376379,18.610319,18.608169,18.363218,17.949503,17.177659
6.07.2021,16.150844,16.70708,17.36836,18.162709,18.644214,18.680808,18.41619,17.970267,17.17244
7.07.2021,17.027714,17.374999,17.80372,18.321754,18.642658,18.660166,18.419361,17.999713,17.222055
8.07.2021,17.113157,17.450202,17.865013,18.345507,18.634779,18.632184,18.361885,17.917625,17.111542
9.07.2021,17.290715,17.603238,17.957535,18.391201,18.637143,18.626001,18.35022,17.901379,17.082702
12.07.2021,17.859749,18.040795,18.253673,18.502588,18.618807,18.56068,18.243195,17.773847,16.92825
13.07.2021,18.136375,18.244769,18.371167,18.514023,18.557842,18.47503,18.137225,17.651041,16.780429
14.07.2021,16.994225,17.406461,17.904004,18.466699,18.704769,18.603267,18.169109,17.625352,16.745442
16.07.2021,17.394149,17.732076,18.106909,18.53479,18.703375,18.605204,18.196778,17.669788,16.796168
19.07.2021,17.936263,18.141428,18.380446,18.651816,18.760723,18.67487,18.284928,17.733242,16.757189
26.07.2021,19.360907,19.236294,19.089549,18.912258,18.763495,18.649291,18.336961,17.907433,17.128028
27.07.2021,19.296092,19.238514,19.163364,19.047002,18.869813,18.698125,18.324969,17.908403,17.236896
28.07.2021,19.550183,19.43289,19.27919,19.067322,18.820366,18.626336,18.246441,17.847142,17.220529
29.07.2021,19.82011,19.627097,19.396387,19.08552,18.747441,18.516135,18.112463,17.729858,17.167698
30.07.2021,20.122368,19.889396,19.564665,19.106173,18.51102,18.094515,17.514309,17.150671,16.815319
2.08.2021,21.087473,20.562809,19.926302,19.098052,18.307524,17.873271,17.361772,17.102516,16.932828
3.08.2021,21.269373,20.69428,20.005895,19.139176,18.384236,18.000815,17.551469,17.288999,17.044148
4.08.2021,21.45194,20.846362,20.099773,19.17573,18.411497,18.046814,17.62722,17.375661,17.121665
5.08.2021,21.64472,20.977055,20.163303,19.217782,18.49559,18.19366,17.840529,17.584804,17.246674
6.08.2021,21.831096,21.076676,20.240465,19.255557,18.618468,18.403593,18.153817,17.906908,17.476213
9.08.2021,22.060951,21.345802,20.510904,19.524033,18.817188,18.531587,18.185331,17.899316,17.470047
10.08.2021,22.462924,21.620573,20.640608,19.491288,18.68938,18.380871,18.029682,17.744074,17.31341
11.08.2021,19.347805,19.295782,19.219264,19.08208,18.837427,18.613087,18.20549,17.834336,17.315404
12.08.2021,19.833085,19.626075,19.361045,19.012349,18.617262,18.348094,17.920242,17.56698,17.103214
13.08.2021,20.074762,19.801023,19.478862,19.036613,18.561209,18.251507,17.808104,17.494377,17.140639
16.08.2021,19.148375,19.100637,19.020167,18.841915,18.471988,18.15042,17.671016,17.3659,17.087243
17.08.2021,18.859048,18.855654,18.832404,18.739381,18.478519,18.226782,17.824061,17.531502,17.211589
18.08.2021,18.633124,18.685428,18.731701,18.726584,18.541364,18.320804,17.92107,17.586065,17.159873
19.08.2021,18.482851,18.574064,18.668086,18.720022,18.585102,18.389341,18.00215,17.653606,17.185873
20.08.2021,18.238265,18.396458,18.559413,18.705605,18.655233,18.498556,18.136482,17.77068,17.236885
23.08.2021,18.447546,18.574681,18.701543,18.776646,18.608929,18.368164,17.923377,17.561365,17.116151
24.08.2021,19.040526,18.980227,18.894703,18.742285,18.476098,18.241508,17.846007,17.517172,17.092155
25.08.2021,18.722516,18.738475,18.738391,18.671496,18.425778,18.173696,17.746483,17.411658,17.010722
26.08.2021,18.850461,18.843326,18.811168,18.698007,18.390142,18.104258,17.652104,17.337568,17.013618
27.08.2021,19.060547,18.997658,18.907524,18.73145,18.407665,18.129313,17.692623,17.378813,17.034814
31.08.2021,18.941601,18.883088,18.796276,18.619718,18.291762,18.008577,17.55698,17.228069,16.858997
1.09.2021,18.855099,18.826593,18.768833,18.609407,18.245845,17.918006,17.418381,17.083741,16.753899
2.09.2021,18.745877,18.680197,18.582903,18.394763,18.061641,17.783446,17.353149,17.051608,16.732032
3.09.2021,18.580564,18.566288,18.525728,18.389422,18.055628,17.748955,17.273282,16.950893,16.628572
6.09.2021,18.772436,18.752116,18.7029,18.554951,18.19954,17.876529,17.379857,17.047616,16.717397
7.09.2021,18.906915,18.82259,18.707334,18.499806,18.159387,17.874698,17.433192,17.109849,16.743806
8.09.2021,19.147792,18.994095,18.807458,18.540115,18.227762,18.001425,17.65139,17.378648,17.039973
9.09.2021,19.247319,19.037454,18.783662,18.454243,18.144281,17.948051,17.632719,17.356397,16.969142
10.09.2021,19.624517,19.163913,18.645685,18.065504,17.76919,17.691748,17.574515,17.390187,17.004362
13.09.2021,19.598035,19.107711,18.565717,17.987581,17.718881,17.67396,17.599682,17.430573,17.034547
14.09.2021,19.412522,18.976459,18.49788,17.975143,17.720895,17.661258,17.550347,17.349129,16.916249
15.09.2021,19.240564,18.832207,18.385643,17.903471,17.682859,17.640783,17.551033,17.36305,16.944332
16.09.2021,19.16899,18.787552,18.352838,17.876677,17.636262,17.570886,17.444261,17.234642,16.803457
17.09.2021,19.15201,18.764086,18.333182,17.868794,17.665663,17.627386,17.531945,17.328512,16.879319
20.09.2021,19.032121,18.669102,18.276405,17.88577,17.769049,17.791138,17.765461,17.584881,17.121076
21.09.2021,18.259553,18.139219,18.013067,17.895089,17.87727,17.876126,17.762619,17.505811,16.962381
22.09.2021,18.392044,18.232769,18.064029,17.900043,17.861641,17.861291,17.763203,17.527914,17.020235
23.09.2021,18.732382,18.479775,18.208915,17.97236,18.011511,18.129882,18.237368,18.14487,17.776779
24.09.2021,18.090571,18.159084,18.249992,18.400551,18.601741,18.724469,18.793467,18.687858,18.353771
27.09.2021,17.762757,17.956851,18.186724,18.483219,18.759694,18.894656,18.957419,18.841979,18.498396
28.09.2021,17.511061,17.780082,18.088123,18.467456,18.767787,18.899307,18.968001,18.890281,18.642415
29.09.2021,18.268708,18.226883,18.185704,18.177088,18.352368,18.594769,18.920505,19.000147,18.827554
30.09.2021,17.866262,17.898367,17.94971,18.071199,18.341332,18.580971,18.847544,18.863872,18.60968
1.10.2021,17.730602,17.778089,17.848468,18.007018,18.324841,18.587549,18.85262,18.817497,18.435409
4.10.2021,17.983506,17.981237,17.994468,18.071173,18.33843,18.608768,18.895709,18.854548,18.421443
5.10.2021,17.983976,17.977428,17.986824,18.063378,18.349807,18.647282,18.968555,18.93918,18.495659
6.10.2021,17.325951,17.42307,17.567329,17.844847,18.324857,18.690826,19.079627,19.107702,18.761144
